"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"9/13/2022 12 a.m. MDT",4189,4388,4247,58
PSCO,"9/13/2022 1 a.m. MDT",3954,4107,3941,-13
PSCO,"9/13/2022 2 a.m. MDT",3888,3904,3852,-36
PSCO,"9/13/2022 3 a.m. MDT",3626,3758,3625,-1
PSCO,"9/13/2022 4 a.m. MDT",3551,3648,3580,29
PSCO,"9/13/2022 5 a.m. MDT",3615,3731,3635,20
PSCO,"9/13/2022 6 a.m. MDT",3784,3882,3734,-50
PSCO,"9/13/2022 7 a.m. MDT",4147,4168,4040,-107
PSCO,"9/13/2022 8 a.m. MDT",4253,4276,4271,18
PSCO,"9/13/2022 9 a.m. MDT",4286,4401,4288,2
PSCO,"9/13/2022 10 a.m. MDT",4374,4509,4316,-58
PSCO,"9/13/2022 11 a.m. MDT",4510,4681,4452,-58
PSCO,"9/13/2022 12 p.m. MDT",4713,4852,4666,-47
PSCO,"9/13/2022 1 p.m. MDT",4851,5104,4949,98
PSCO,"9/13/2022 2 p.m. MDT",5132,5503,5170,38
PSCO,"9/13/2022 3 p.m. MDT",5495,5866,5483,-12
PSCO,"9/13/2022 4 p.m. MDT",5712,6213,5656,-56
PSCO,"9/13/2022 5 p.m. MDT",5830,6341,5763,-67
PSCO,"9/13/2022 6 p.m. MDT",5888,6389,5820,-68
PSCO,"9/13/2022 7 p.m. MDT",5780,6335,5769,-11
PSCO,"9/13/2022 8 p.m. MDT",5701,6144,5708,7
PSCO,"9/13/2022 9 p.m. MDT",5552,5849,5432,-120
PSCO,"9/13/2022 10 p.m. MDT",5218,5468,5200,-18
PSCO,"9/13/2022 11 p.m. MDT",4793,4951,4759,-34
PSCO,"9/14/2022 12 a.m. MDT",4496,4567,4355,-141
PSCO,"9/14/2022 1 a.m. MDT",4313,4179,4217,-96
PSCO,"9/14/2022 2 a.m. MDT",4157,3985,4083,-74
PSCO,"9/14/2022 3 a.m. MDT",4047,3870,4044,-3
PSCO,"9/14/2022 4 a.m. MDT",3937,3852,3881,-56
PSCO,"9/14/2022 5 a.m. MDT",3908,3872,3888,-20
PSCO,"9/14/2022 6 a.m. MDT",4095,4062,4096,1
PSCO,"9/14/2022 7 a.m. MDT",4473,4389,4244,-229
PSCO,"9/14/2022 8 a.m. MDT",4541,4542,4344,-197
PSCO,"9/14/2022 9 a.m. MDT",4590,4627,4265,-325
PSCO,"9/14/2022 10 a.m. MDT",4675,4725,4333,-342
PSCO,"9/14/2022 11 a.m. MDT",4932,4798,4526,-406
PSCO,"9/14/2022 12 p.m. MDT",5067,4988,4758,-309
PSCO,"9/14/2022 1 p.m. MDT",5209,5228,4798,-411
PSCO,"9/14/2022 2 p.m. MDT",5349,5494,4940,-409
PSCO,"9/14/2022 3 p.m. MDT",5538,5666,5125,-413
PSCO,"9/14/2022 4 p.m. MDT",5720,5777,5310,-410
PSCO,"9/14/2022 5 p.m. MDT",5665,5779,5270,-395
PSCO,"9/14/2022 6 p.m. MDT",5460,5756,5149,-311
PSCO,"9/14/2022 7 p.m. MDT",5298,5486,5014,-284
PSCO,"9/14/2022 8 p.m. MDT",5214,5539,4844,-370
PSCO,"9/14/2022 9 p.m. MDT",5093,5391,4704,-389
PSCO,"9/14/2022 10 p.m. MDT",4839,5006,4529,-310
PSCO,"9/14/2022 11 p.m. MDT",4432,4601,4219,-213
PSCO,"9/15/2022 12 a.m. MDT",4113,4235,3909,-204
PSCO,"9/15/2022 1 a.m. MDT",3882,3943,3684,-198
PSCO,"9/15/2022 2 a.m. MDT",3754,3757,3536,-218
PSCO,"9/15/2022 3 a.m. MDT",3627,3689,3570,-57
PSCO,"9/15/2022 4 a.m. MDT",3634,3655,3472,-162
PSCO,"9/15/2022 5 a.m. MDT",3695,3729,3426,-269
PSCO,"9/15/2022 6 a.m. MDT",3878,3957,3640,-238
PSCO,"9/15/2022 7 a.m. MDT",4157,4307,3924,-233
PSCO,"9/15/2022 8 a.m. MDT",4305,4427,4136,-169
PSCO,"9/15/2022 9 a.m. MDT",4428,4519,4221,-207
PSCO,"9/15/2022 10 a.m. MDT",4510,4580,4355,-155
PSCO,"9/15/2022 11 a.m. MDT",4600,4602,4414,-186
PSCO,"9/15/2022 12 p.m. MDT",4609,4712,4296,-313
PSCO,"9/15/2022 1 p.m. MDT",4735,4854,4446,-289
PSCO,"9/15/2022 2 p.m. MDT",4971,4987,4763,-208
PSCO,"9/15/2022 3 p.m. MDT",5132,5144,4939,-193
PSCO,"9/15/2022 4 p.m. MDT",5264,5278,5000,-264
PSCO,"9/15/2022 5 p.m. MDT",5457,5352,5109,-348
PSCO,"9/15/2022 6 p.m. MDT",5561,5362,5305,-256
PSCO,"9/15/2022 7 p.m. MDT",5446,5275,5111,-335
PSCO,"9/15/2022 8 p.m. MDT",5395,5268,5074,-321
PSCO,"9/15/2022 9 p.m. MDT",5220,5151,4907,-313
PSCO,"9/15/2022 10 p.m. MDT",4914,4811,4616,-298
PSCO,"9/15/2022 11 p.m. MDT",4525,4413,4301,-224
PSCO,"9/16/2022 12 a.m. MDT",4159,4101,3923,-236
PSCO,"9/16/2022 1 a.m. MDT",3893,3846,3609,-284
PSCO,"9/16/2022 2 a.m. MDT",3724,3708,3423,-301
PSCO,"9/16/2022 3 a.m. MDT",3596,3607,3318,-278
PSCO,"9/16/2022 4 a.m. MDT",3592,3560,3310,-282
PSCO,"9/16/2022 5 a.m. MDT",3646,3648,3362,-284
PSCO,"9/16/2022 6 a.m. MDT",3833,3821,3683,-150
PSCO,"9/16/2022 7 a.m. MDT",4066,4137,3913,-153
PSCO,"9/16/2022 8 a.m. MDT",4251,4194,4064,-187
PSCO,"9/16/2022 9 a.m. MDT",4239,4308,4013,-226
PSCO,"9/16/2022 10 a.m. MDT",4333,4391,4265,-68
PSCO,"9/16/2022 11 a.m. MDT",4415,4469,4329,-86
PSCO,"9/16/2022 12 p.m. MDT",4634,4568,4517,-117
PSCO,"9/16/2022 1 p.m. MDT",4831,4752,4617,-214
PSCO,"9/16/2022 2 p.m. MDT",5110,4986,4854,-256
PSCO,"9/16/2022 3 p.m. MDT",5332,5214,4948,-384
PSCO,"9/16/2022 4 p.m. MDT",5295,5443,4948,-347
PSCO,"9/16/2022 5 p.m. MDT",5326,5501,4995,-331
PSCO,"9/16/2022 6 p.m. MDT",5434,5503,5068,-366
PSCO,"9/16/2022 7 p.m. MDT",5274,5406,4935,-339
PSCO,"9/16/2022 8 p.m. MDT",5164,5325,4898,-266
PSCO,"9/16/2022 9 p.m. MDT",5018,5143,4759,-259
PSCO,"9/16/2022 10 p.m. MDT",4729,4843,4434,-295
PSCO,"9/16/2022 11 p.m. MDT",4450,4526,4132,-318
PSCO,"9/17/2022 12 a.m. MDT",4099,4249,3878,-221
PSCO,"9/17/2022 1 a.m. MDT",3852,3951,3672,-180
PSCO,"9/17/2022 2 a.m. MDT",3655,3779,3582,-73
PSCO,"9/17/2022 3 a.m. MDT",3584,3691,3513,-71
PSCO,"9/17/2022 4 a.m. MDT",3538,3674,3456,-82
PSCO,"9/17/2022 5 a.m. MDT",3508,3620,3380,-128
PSCO,"9/17/2022 6 a.m. MDT",3554,3706,3485,-69
PSCO,"9/17/2022 7 a.m. MDT",3683,3806,3511,-172
PSCO,"9/17/2022 8 a.m. MDT",3783,3801,3497,-286
PSCO,"9/17/2022 9 a.m. MDT",3816,3862,3538,-278
PSCO,"9/17/2022 10 a.m. MDT",3952,3944,3700,-252
PSCO,"9/17/2022 11 a.m. MDT",4149,4054,3646,-503
