"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"11/6/2022 6 p.m. MST",5091,5049,5150,59
PSCO,"11/6/2022 7 p.m. MST",5028,4978,5085,57
PSCO,"11/6/2022 8 p.m. MST",4969,4857,5014,45
PSCO,"11/6/2022 9 p.m. MST",4805,4646,4910,105
PSCO,"11/6/2022 10 p.m. MST",4609,4406,4695,86
PSCO,"11/6/2022 11 p.m. MST",4334,4175,4487,153
PSCO,"11/7/2022 12 a.m. MST",4120,3996,4299,179
PSCO,"11/7/2022 1 a.m. MST",3955,3607,4090,135
PSCO,"11/7/2022 2 a.m. MST",3903,3608,4070,167
PSCO,"11/7/2022 3 a.m. MST",3965,3643,4123,158
PSCO,"11/7/2022 4 a.m. MST",3999,3762,4156,157
PSCO,"11/7/2022 5 a.m. MST",4142,4047,4287,145
PSCO,"11/7/2022 6 a.m. MST",4418,4470,4688,270
PSCO,"11/7/2022 7 a.m. MST",4797,4606,5070,273
PSCO,"11/7/2022 8 a.m. MST",4842,4533,5179,337
PSCO,"11/7/2022 9 a.m. MST",4725,4330,4859,134
PSCO,"11/7/2022 10 a.m. MST",4507,4223,4438,-69
PSCO,"11/7/2022 11 a.m. MST",4416,4191,4363,-53
PSCO,"11/7/2022 12 p.m. MST",4376,4176,4365,-11
PSCO,"11/7/2022 1 p.m. MST",4311,4222,4374,63
PSCO,"11/7/2022 2 p.m. MST",4356,4211,4429,73
PSCO,"11/7/2022 3 p.m. MST",4410,4334,4471,61
PSCO,"11/7/2022 4 p.m. MST",4592,4520,4660,68
PSCO,"11/7/2022 5 p.m. MST",4810,4879,4809,-1
PSCO,"11/7/2022 6 p.m. MST",5204,4800,5162,-42
PSCO,"11/7/2022 7 p.m. MST",5113,4647,5108,-5
PSCO,"11/7/2022 8 p.m. MST",4958,4494,4961,3
PSCO,"11/7/2022 9 p.m. MST",4816,4253,4837,21
PSCO,"11/7/2022 10 p.m. MST",4543,3982,4704,161
PSCO,"11/7/2022 11 p.m. MST",4245,3735,4442,197
PSCO,"11/8/2022 12 a.m. MST",4051,3619,4261,210
PSCO,"11/8/2022 1 a.m. MST",3904,3654,4470,566
PSCO,"11/8/2022 2 a.m. MST",3801,3577,4347,546
PSCO,"11/8/2022 3 a.m. MST",3825,3584,4350,525
PSCO,"11/8/2022 4 a.m. MST",3786,3607,4275,489
PSCO,"11/8/2022 5 a.m. MST",3949,3705,4459,510
