"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"5/15/2023 12 p.m. MDT",4497,4290,4419,-78
PSCO,"5/15/2023 1 p.m. MDT",4480,4337,4310,-170
PSCO,"5/15/2023 2 p.m. MDT",4464,4388,4257,-207
PSCO,"5/15/2023 3 p.m. MDT",4479,4440,4142,-337
PSCO,"5/15/2023 4 p.m. MDT",4483,4508,4146,-337
PSCO,"5/15/2023 5 p.m. MDT",4477,4562,4221,-256
PSCO,"5/15/2023 6 p.m. MDT",4533,4588,4217,-316
PSCO,"5/15/2023 7 p.m. MDT",4555,4616,4341,-214
PSCO,"5/15/2023 8 p.m. MDT",4575,4637,4323,-252
PSCO,"5/15/2023 9 p.m. MDT",4644,4693,4565,-79
PSCO,"5/15/2023 10 p.m. MDT",4506,4565,4705,199
PSCO,"5/15/2023 11 p.m. MDT",4211,4189,4290,79
PSCO,"5/16/2023 12 a.m. MDT",3926,3894,3821,-105
PSCO,"5/16/2023 1 a.m. MDT",3734,3705,3607,-127
PSCO,"5/16/2023 2 a.m. MDT",3682,3579,3616,-66
PSCO,"5/16/2023 3 a.m. MDT",3631,3489,3583,-48
PSCO,"5/16/2023 4 a.m. MDT",3660,3480,3629,-31
PSCO,"5/16/2023 5 a.m. MDT",3729,3556,3598,-131
PSCO,"5/16/2023 6 a.m. MDT",3945,3735,3759,-186
PSCO,"5/16/2023 7 a.m. MDT",4147,4003,4065,-82
PSCO,"5/16/2023 8 a.m. MDT",4218,4113,4424,206
PSCO,"5/16/2023 9 a.m. MDT",4185,4129,4338,153
PSCO,"5/16/2023 10 a.m. MDT",4243,4126,4287,44
PSCO,"5/16/2023 11 a.m. MDT",4350,4178,4831,481
PSCO,"5/16/2023 12 p.m. MDT",4411,4191,5045,634
PSCO,"5/16/2023 1 p.m. MDT",4583,4350,5231,648
PSCO,"5/16/2023 2 p.m. MDT",4711,4437,5411,700
PSCO,"5/16/2023 3 p.m. MDT",4743,4523,5254,511
PSCO,"5/16/2023 4 p.m. MDT",4628,4637,5214,586
PSCO,"5/16/2023 5 p.m. MDT",4825,4947,5343,518
PSCO,"5/16/2023 6 p.m. MDT",5006,4963,5389,383
PSCO,"5/16/2023 7 p.m. MDT",5025,4933,5296,271
PSCO,"5/16/2023 8 p.m. MDT",4965,4912,5066,101
PSCO,"5/16/2023 9 p.m. MDT",4899,4885,5099,200
PSCO,"5/16/2023 10 p.m. MDT",4690,4739,4948,258
PSCO,"5/16/2023 11 p.m. MDT",4388,4364,4625,237
PSCO,"5/17/2023 12 a.m. MDT",4047,3998,4094,47
PSCO,"5/17/2023 1 a.m. MDT",3883,3734,3809,-74
PSCO,"5/17/2023 2 a.m. MDT",3653,3604,3857,204
PSCO,"5/17/2023 3 a.m. MDT",3615,3484,3762,147
PSCO,"5/17/2023 4 a.m. MDT",3595,3472,3538,-57
PSCO,"5/17/2023 5 a.m. MDT",3674,3603,3676,2
PSCO,"5/17/2023 6 a.m. MDT",3879,3754,3903,24
PSCO,"5/17/2023 7 a.m. MDT",4115,4008,4018,-97
PSCO,"5/17/2023 8 a.m. MDT",4231,4149,4233,2
PSCO,"5/17/2023 9 a.m. MDT",4265,4181,4349,84
PSCO,"5/17/2023 10 a.m. MDT",4294,4169,4316,22
PSCO,"5/17/2023 11 a.m. MDT",4334,4208,4338,4
PSCO,"5/17/2023 12 p.m. MDT",4433,4246,4448,15
PSCO,"5/17/2023 1 p.m. MDT",4557,4389,4561,4
PSCO,"5/17/2023 2 p.m. MDT",4671,4474,4725,54
PSCO,"5/17/2023 3 p.m. MDT",4750,4534,4849,99
