"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"10/16/2022 10 a.m. MDT",4072,3981,3754,-318
PSCO,"10/16/2022 11 a.m. MDT",4103,4018,3744,-359
PSCO,"10/16/2022 12 p.m. MDT",4087,3998,3685,-402
PSCO,"10/16/2022 1 p.m. MDT",4001,4018,3722,-279
PSCO,"10/16/2022 2 p.m. MDT",3834,3997,3598,-236
PSCO,"10/16/2022 3 p.m. MDT",3809,4058,3469,-340
PSCO,"10/16/2022 4 p.m. MDT",3887,4031,3506,-381
PSCO,"10/16/2022 5 p.m. MDT",4042,4162,3570,-472
PSCO,"10/16/2022 6 p.m. MDT",4248,4515,3716,-532
PSCO,"10/16/2022 7 p.m. MDT",4480,4805,3997,-483
PSCO,"10/16/2022 8 p.m. MDT",4500,4935,4052,-448
PSCO,"10/16/2022 9 p.m. MDT",4372,4708,4046,-326
PSCO,"10/16/2022 10 p.m. MDT",4178,4488,3900,-278
PSCO,"10/16/2022 11 p.m. MDT",3904,4259,3625,-279
PSCO,"10/17/2022 12 a.m. MDT",3655,3968,3447,-208
PSCO,"10/17/2022 1 a.m. MDT",3513,3685,3334,-179
PSCO,"10/17/2022 2 a.m. MDT",3427,3648,3302,-125
PSCO,"10/17/2022 3 a.m. MDT",3402,3597,3250,-152
PSCO,"10/17/2022 4 a.m. MDT",3437,3607,3267,-170
PSCO,"10/17/2022 5 a.m. MDT",3562,3711,3386,-176
PSCO,"10/17/2022 6 a.m. MDT",3827,3977,3603,-224
