"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"8/11/2022 2 p.m. MDT",7428,7552,7495,67
PSCO,"8/11/2022 3 p.m. MDT",7863,7878,7918,55
PSCO,"8/11/2022 4 p.m. MDT",8182,8180,8335,153
PSCO,"8/11/2022 5 p.m. MDT",8430,8462,8479,49
PSCO,"8/11/2022 6 p.m. MDT",8439,8550,8474,35
PSCO,"8/11/2022 7 p.m. MDT",8227,8241,8187,-40
PSCO,"8/11/2022 8 p.m. MDT",7859,7785,7838,-21
PSCO,"8/11/2022 9 p.m. MDT",7529,7539,7496,-33
PSCO,"8/11/2022 10 p.m. MDT",7058,7092,7006,-52
PSCO,"8/11/2022 11 p.m. MDT",6376,6405,6347,-29
PSCO,"8/12/2022 12 a.m. MDT",5917,5850,5849,-68
PSCO,"8/12/2022 1 a.m. MDT",5353,5306,5252,-101
PSCO,"8/12/2022 2 a.m. MDT",4999,5023,4882,-117
PSCO,"8/12/2022 3 a.m. MDT",4731,4781,4779,48
PSCO,"8/12/2022 4 a.m. MDT",4566,4573,4706,140
PSCO,"8/12/2022 5 a.m. MDT",4567,4539,4685,118
PSCO,"8/12/2022 6 a.m. MDT",4658,4590,4679,21
PSCO,"8/12/2022 7 a.m. MDT",4850,4761,4910,60
PSCO,"8/12/2022 8 a.m. MDT",5152,5000,5057,-95
PSCO,"8/12/2022 9 a.m. MDT",5401,5266,5126,-275
PSCO,"8/12/2022 10 a.m. MDT",5699,5696,5567,-132
PSCO,"8/12/2022 11 a.m. MDT",6038,6077,6017,-21
PSCO,"8/12/2022 12 p.m. MDT",6391,6557,6193,-198
PSCO,"8/12/2022 1 p.m. MDT",6745,7017,6658,-87
PSCO,"8/12/2022 2 p.m. MDT",7104,7455,7040,-64
PSCO,"8/12/2022 3 p.m. MDT",7459,7835,7296,-163
PSCO,"8/12/2022 4 p.m. MDT",7643,7979,7482,-161
PSCO,"8/12/2022 5 p.m. MDT",7875,8327,7703,-172
PSCO,"8/12/2022 6 p.m. MDT",7982,8268,7821,-161
PSCO,"8/12/2022 7 p.m. MDT",7818,8064,7744,-74
