Timestamp (Hour Ending),BA Code,Demand (MWh)
2023-01-01 07:00:00+00:00,PSCO,4564.0
2023-01-01 08:00:00+00:00,PSCO,4414.0
2023-01-01 09:00:00+00:00,PSCO,4312.0
2023-01-01 10:00:00+00:00,PSCO,4214.0
2023-01-01 11:00:00+00:00,PSCO,4140.0
2023-01-01 12:00:00+00:00,PSCO,4136.0
2023-01-01 13:00:00+00:00,PSCO,4209.0
2023-01-01 14:00:00+00:00,PSCO,4379.0
2023-01-01 15:00:00+00:00,PSCO,4398.0
2023-01-01 16:00:00+00:00,PSCO,4489.0
2023-01-01 17:00:00+00:00,PSCO,4546.0
2023-01-01 18:00:00+00:00,PSCO,4561.0
2023-01-01 19:00:00+00:00,PSCO,4524.0
2023-01-01 20:00:00+00:00,PSCO,4552.0
2023-01-01 21:00:00+00:00,PSCO,4572.0
2023-01-01 22:00:00+00:00,PSCO,4645.0
2023-01-01 23:00:00+00:00,PSCO,4778.0
2023-01-02 00:00:00+00:00,PSCO,5090.0
2023-01-02 01:00:00+00:00,PSCO,5388.0
2023-01-02 02:00:00+00:00,PSCO,5358.0
2023-01-02 03:00:00+00:00,PSCO,5207.0
2023-01-02 04:00:00+00:00,PSCO,5085.0
2023-01-02 05:00:00+00:00,PSCO,4893.0
2023-01-02 06:00:00+00:00,PSCO,4638.0
2023-01-02 07:00:00+00:00,PSCO,4501.0
2023-01-02 08:00:00+00:00,PSCO,4345.0
2023-01-02 09:00:00+00:00,PSCO,4242.0
2023-01-02 10:00:00+00:00,PSCO,4203.0
2023-01-02 11:00:00+00:00,PSCO,4253.0
2023-01-02 12:00:00+00:00,PSCO,4335.0
2023-01-02 13:00:00+00:00,PSCO,4516.0
2023-01-02 14:00:00+00:00,PSCO,4737.0
2023-01-02 15:00:00+00:00,PSCO,4865.0
2023-01-02 16:00:00+00:00,PSCO,5041.0
2023-01-02 17:00:00+00:00,PSCO,5181.0
2023-01-02 18:00:00+00:00,PSCO,5283.0
2023-01-02 19:00:00+00:00,PSCO,5349.0
2023-01-02 20:00:00+00:00,PSCO,5425.0
2023-01-02 21:00:00+00:00,PSCO,5474.0
2023-01-02 22:00:00+00:00,PSCO,5456.0
2023-01-02 23:00:00+00:00,PSCO,5537.0
2023-01-03 00:00:00+00:00,PSCO,5751.0
2023-01-03 01:00:00+00:00,PSCO,6021.0
2023-01-03 02:00:00+00:00,PSCO,5905.0
2023-01-03 03:00:00+00:00,PSCO,5743.0
2023-01-03 04:00:00+00:00,PSCO,5589.0
2023-01-03 05:00:00+00:00,PSCO,5315.0
2023-01-03 06:00:00+00:00,PSCO,4974.0
2023-01-03 07:00:00+00:00,PSCO,4781.0
2023-01-03 08:00:00+00:00,PSCO,4621.0
2023-01-03 09:00:00+00:00,PSCO,4550.0
2023-01-03 10:00:00+00:00,PSCO,4516.0
2023-01-03 11:00:00+00:00,PSCO,4552.0
2023-01-03 12:00:00+00:00,PSCO,4696.0
2023-01-03 13:00:00+00:00,PSCO,4936.0
2023-01-03 14:00:00+00:00,PSCO,5282.0
2023-01-03 15:00:00+00:00,PSCO,5458.0
2023-01-03 16:00:00+00:00,PSCO,5488.0
2023-01-03 17:00:00+00:00,PSCO,5483.0
2023-01-03 18:00:00+00:00,PSCO,5521.0
2023-01-03 19:00:00+00:00,PSCO,5495.0
2023-01-03 20:00:00+00:00,PSCO,5519.0
2023-01-03 21:00:00+00:00,PSCO,5542.0
2023-01-03 22:00:00+00:00,PSCO,5491.0
2023-01-03 23:00:00+00:00,PSCO,5494.0
2023-01-04 00:00:00+00:00,PSCO,5775.0
2023-01-04 01:00:00+00:00,PSCO,6102.0
2023-01-04 02:00:00+00:00,PSCO,6068.0
2023-01-04 03:00:00+00:00,PSCO,5860.0
2023-01-04 04:00:00+00:00,PSCO,5655.0
2023-01-04 05:00:00+00:00,PSCO,5456.0
2023-01-04 06:00:00+00:00,PSCO,5109.0
2023-01-04 07:00:00+00:00,PSCO,5006.0
2023-01-04 08:00:00+00:00,PSCO,4841.0
2023-01-04 09:00:00+00:00,PSCO,4831.0
2023-01-04 10:00:00+00:00,PSCO,4757.0
2023-01-04 11:00:00+00:00,PSCO,4741.0
2023-01-04 12:00:00+00:00,PSCO,4857.0
2023-01-04 13:00:00+00:00,PSCO,5069.0
2023-01-04 14:00:00+00:00,PSCO,5411.0
2023-01-04 15:00:00+00:00,PSCO,5599.0
2023-01-04 16:00:00+00:00,PSCO,5587.0
2023-01-04 17:00:00+00:00,PSCO,5524.0
2023-01-04 18:00:00+00:00,PSCO,5479.0
2023-01-04 19:00:00+00:00,PSCO,5370.0
2023-01-04 20:00:00+00:00,PSCO,5348.0
2023-01-04 21:00:00+00:00,PSCO,5218.0
2023-01-04 22:00:00+00:00,PSCO,5160.0
2023-01-04 23:00:00+00:00,PSCO,5252.0
2023-01-05 00:00:00+00:00,PSCO,5546.0
2023-01-05 01:00:00+00:00,PSCO,5982.0
2023-01-05 02:00:00+00:00,PSCO,5956.0
2023-01-05 03:00:00+00:00,PSCO,5832.0
2023-01-05 04:00:00+00:00,PSCO,5740.0
2023-01-05 05:00:00+00:00,PSCO,5487.0
2023-01-05 06:00:00+00:00,PSCO,5197.0
2023-01-05 07:00:00+00:00,PSCO,4977.0
2023-01-05 08:00:00+00:00,PSCO,4866.0
2023-01-05 09:00:00+00:00,PSCO,4789.0
2023-01-05 10:00:00+00:00,PSCO,4729.0
2023-01-05 11:00:00+00:00,PSCO,4778.0
2023-01-05 12:00:00+00:00,PSCO,4909.0
2023-01-05 13:00:00+00:00,PSCO,5203.0
2023-01-05 14:00:00+00:00,PSCO,5550.0
2023-01-05 15:00:00+00:00,PSCO,5676.0
2023-01-05 16:00:00+00:00,PSCO,5693.0
2023-01-05 17:00:00+00:00,PSCO,5713.0
2023-01-05 18:00:00+00:00,PSCO,5703.0
2023-01-05 19:00:00+00:00,PSCO,5597.0
2023-01-05 20:00:00+00:00,PSCO,5478.0
2023-01-05 21:00:00+00:00,PSCO,5399.0
2023-01-05 22:00:00+00:00,PSCO,5227.0
2023-01-05 23:00:00+00:00,PSCO,5255.0
2023-01-06 00:00:00+00:00,PSCO,5588.0
2023-01-06 01:00:00+00:00,PSCO,6008.0
2023-01-06 02:00:00+00:00,PSCO,6000.0
2023-01-06 03:00:00+00:00,PSCO,5888.0
2023-01-06 04:00:00+00:00,PSCO,5729.0
2023-01-06 05:00:00+00:00,PSCO,5480.0
2023-01-06 06:00:00+00:00,PSCO,5139.0
2023-01-06 07:00:00+00:00,PSCO,4938.0
2023-01-06 08:00:00+00:00,PSCO,4730.0
2023-01-06 09:00:00+00:00,PSCO,4635.0
2023-01-06 10:00:00+00:00,PSCO,4614.0
2023-01-06 11:00:00+00:00,PSCO,4630.0
2023-01-06 12:00:00+00:00,PSCO,4759.0
2023-01-06 13:00:00+00:00,PSCO,4993.0
2023-01-06 14:00:00+00:00,PSCO,5360.0
2023-01-06 15:00:00+00:00,PSCO,5497.0
2023-01-06 16:00:00+00:00,PSCO,5521.0
2023-01-06 17:00:00+00:00,PSCO,5468.0
2023-01-06 18:00:00+00:00,PSCO,5422.0
2023-01-06 19:00:00+00:00,PSCO,5337.0
2023-01-06 20:00:00+00:00,PSCO,5288.0
2023-01-06 21:00:00+00:00,PSCO,5170.0
2023-01-06 22:00:00+00:00,PSCO,5125.0
2023-01-06 23:00:00+00:00,PSCO,5271.0
2023-01-07 00:00:00+00:00,PSCO,5367.0
2023-01-07 01:00:00+00:00,PSCO,5797.0
2023-01-07 02:00:00+00:00,PSCO,5724.0
2023-01-07 03:00:00+00:00,PSCO,5596.0
2023-01-07 04:00:00+00:00,PSCO,5459.0
2023-01-07 05:00:00+00:00,PSCO,5303.0
2023-01-07 06:00:00+00:00,PSCO,5036.0
2023-01-07 07:00:00+00:00,PSCO,4816.0
2023-01-07 08:00:00+00:00,PSCO,4692.0
2023-01-07 09:00:00+00:00,PSCO,4521.0
2023-01-07 10:00:00+00:00,PSCO,4424.0
2023-01-07 11:00:00+00:00,PSCO,4466.0
2023-01-07 12:00:00+00:00,PSCO,4563.0
2023-01-07 13:00:00+00:00,PSCO,4696.0
2023-01-07 14:00:00+00:00,PSCO,4903.0
2023-01-07 15:00:00+00:00,PSCO,4979.0
2023-01-07 16:00:00+00:00,PSCO,4981.0
2023-01-07 17:00:00+00:00,PSCO,4900.0
2023-01-07 18:00:00+00:00,PSCO,4740.0
2023-01-07 19:00:00+00:00,PSCO,4724.0
2023-01-07 20:00:00+00:00,PSCO,4621.0
2023-01-07 21:00:00+00:00,PSCO,4561.0
2023-01-07 22:00:00+00:00,PSCO,4537.0
2023-01-07 23:00:00+00:00,PSCO,4641.0
2023-01-08 00:00:00+00:00,PSCO,4969.0
2023-01-08 01:00:00+00:00,PSCO,5384.0
2023-01-08 02:00:00+00:00,PSCO,5449.0
2023-01-08 03:00:00+00:00,PSCO,5410.0
2023-01-08 04:00:00+00:00,PSCO,5332.0
2023-01-08 05:00:00+00:00,PSCO,5153.0
2023-01-08 06:00:00+00:00,PSCO,4965.0
2023-01-08 07:00:00+00:00,PSCO,4837.0
2023-01-08 08:00:00+00:00,PSCO,4670.0
2023-01-08 09:00:00+00:00,PSCO,4508.0
2023-01-08 10:00:00+00:00,PSCO,4435.0
2023-01-08 11:00:00+00:00,PSCO,4447.0
2023-01-08 12:00:00+00:00,PSCO,4540.0
2023-01-08 13:00:00+00:00,PSCO,4643.0
2023-01-08 14:00:00+00:00,PSCO,4807.0
2023-01-08 15:00:00+00:00,PSCO,4858.0
2023-01-08 16:00:00+00:00,PSCO,4910.0
2023-01-08 17:00:00+00:00,PSCO,4888.0
2023-01-08 18:00:00+00:00,PSCO,4709.0
2023-01-08 19:00:00+00:00,PSCO,4647.0
2023-01-08 20:00:00+00:00,PSCO,4590.0
2023-01-08 21:00:00+00:00,PSCO,4546.0
2023-01-08 22:00:00+00:00,PSCO,4500.0
2023-01-08 23:00:00+00:00,PSCO,4700.0
2023-01-09 00:00:00+00:00,PSCO,5108.0
2023-01-09 01:00:00+00:00,PSCO,5480.0
2023-01-09 02:00:00+00:00,PSCO,5524.0
2023-01-09 03:00:00+00:00,PSCO,5511.0
2023-01-09 04:00:00+00:00,PSCO,5283.0
2023-01-09 05:00:00+00:00,PSCO,5014.0
2023-01-09 06:00:00+00:00,PSCO,4783.0
2023-01-09 07:00:00+00:00,PSCO,4608.0
2023-01-09 08:00:00+00:00,PSCO,4403.0
2023-01-09 09:00:00+00:00,PSCO,4292.0
2023-01-09 10:00:00+00:00,PSCO,4278.0
2023-01-09 11:00:00+00:00,PSCO,4317.0
2023-01-09 12:00:00+00:00,PSCO,4436.0
2023-01-09 13:00:00+00:00,PSCO,4733.0
2023-01-09 14:00:00+00:00,PSCO,5176.0
2023-01-09 15:00:00+00:00,PSCO,5374.0
2023-01-09 16:00:00+00:00,PSCO,5237.0
2023-01-09 17:00:00+00:00,PSCO,5062.0
2023-01-09 18:00:00+00:00,PSCO,4970.0
2023-01-09 19:00:00+00:00,PSCO,4958.0
2023-01-09 20:00:00+00:00,PSCO,5066.0
2023-01-09 21:00:00+00:00,PSCO,5147.0
2023-01-09 22:00:00+00:00,PSCO,5119.0
2023-01-09 23:00:00+00:00,PSCO,5014.0
2023-01-10 00:00:00+00:00,PSCO,5265.0
2023-01-10 01:00:00+00:00,PSCO,5693.0
2023-01-10 02:00:00+00:00,PSCO,5667.0
2023-01-10 03:00:00+00:00,PSCO,5522.0
2023-01-10 04:00:00+00:00,PSCO,5391.0
2023-01-10 05:00:00+00:00,PSCO,5151.0
2023-01-10 06:00:00+00:00,PSCO,4798.0
2023-01-10 07:00:00+00:00,PSCO,4592.0
2023-01-10 08:00:00+00:00,PSCO,4447.0
2023-01-10 09:00:00+00:00,PSCO,4395.0
2023-01-10 10:00:00+00:00,PSCO,4350.0
2023-01-10 11:00:00+00:00,PSCO,4383.0
2023-01-10 12:00:00+00:00,PSCO,4500.0
2023-01-10 13:00:00+00:00,PSCO,4795.0
2023-01-10 14:00:00+00:00,PSCO,5205.0
2023-01-10 15:00:00+00:00,PSCO,5357.0
2023-01-10 16:00:00+00:00,PSCO,5196.0
2023-01-10 17:00:00+00:00,PSCO,5027.0
2023-01-10 18:00:00+00:00,PSCO,4870.0
2023-01-10 19:00:00+00:00,PSCO,4819.0
2023-01-10 20:00:00+00:00,PSCO,4744.0
2023-01-10 21:00:00+00:00,PSCO,4720.0
2023-01-10 22:00:00+00:00,PSCO,4720.0
2023-01-10 23:00:00+00:00,PSCO,4855.0
2023-01-11 00:00:00+00:00,PSCO,5166.0
2023-01-11 01:00:00+00:00,PSCO,5505.0
2023-01-11 02:00:00+00:00,PSCO,5470.0
2023-01-11 03:00:00+00:00,PSCO,5323.0
2023-01-11 04:00:00+00:00,PSCO,5157.0
2023-01-11 05:00:00+00:00,PSCO,4929.0
2023-01-11 06:00:00+00:00,PSCO,4629.0
2023-01-11 07:00:00+00:00,PSCO,4412.0
2023-01-11 08:00:00+00:00,PSCO,4287.0
2023-01-11 09:00:00+00:00,PSCO,4207.0
2023-01-11 10:00:00+00:00,PSCO,4215.0
2023-01-11 11:00:00+00:00,PSCO,4241.0
2023-01-11 12:00:00+00:00,PSCO,4335.0
2023-01-11 13:00:00+00:00,PSCO,4588.0
2023-01-11 14:00:00+00:00,PSCO,5070.0
2023-01-11 15:00:00+00:00,PSCO,5279.0
2023-01-11 16:00:00+00:00,PSCO,5468.0
2023-01-11 17:00:00+00:00,PSCO,5602.0
2023-01-11 18:00:00+00:00,PSCO,5715.0
2023-01-11 19:00:00+00:00,PSCO,5706.0
2023-01-11 20:00:00+00:00,PSCO,5608.0
2023-01-11 21:00:00+00:00,PSCO,5538.0
2023-01-11 22:00:00+00:00,PSCO,5531.0
2023-01-11 23:00:00+00:00,PSCO,5595.0
2023-01-12 00:00:00+00:00,PSCO,5817.0
2023-01-12 01:00:00+00:00,PSCO,6048.0
2023-01-12 02:00:00+00:00,PSCO,5940.0
2023-01-12 03:00:00+00:00,PSCO,5774.0
2023-01-12 04:00:00+00:00,PSCO,5613.0
2023-01-12 05:00:00+00:00,PSCO,5332.0
2023-01-12 06:00:00+00:00,PSCO,5022.0
2023-01-12 07:00:00+00:00,PSCO,4781.0
2023-01-12 08:00:00+00:00,PSCO,4616.0
2023-01-12 09:00:00+00:00,PSCO,4531.0
2023-01-12 10:00:00+00:00,PSCO,4481.0
2023-01-12 11:00:00+00:00,PSCO,4484.0
2023-01-12 12:00:00+00:00,PSCO,4590.0
2023-01-12 13:00:00+00:00,PSCO,4874.0
2023-01-12 14:00:00+00:00,PSCO,5370.0
2023-01-12 15:00:00+00:00,PSCO,5654.0
2023-01-12 16:00:00+00:00,PSCO,5512.0
2023-01-12 17:00:00+00:00,PSCO,5244.0
2023-01-12 18:00:00+00:00,PSCO,5046.0
2023-01-12 19:00:00+00:00,PSCO,4925.0
2023-01-12 20:00:00+00:00,PSCO,4817.0
2023-01-12 21:00:00+00:00,PSCO,4792.0
2023-01-12 22:00:00+00:00,PSCO,4807.0
2023-01-12 23:00:00+00:00,PSCO,4945.0
2023-01-13 00:00:00+00:00,PSCO,5238.0
2023-01-13 01:00:00+00:00,PSCO,5629.0
2023-01-13 02:00:00+00:00,PSCO,5627.0
2023-01-13 03:00:00+00:00,PSCO,5537.0
2023-01-13 04:00:00+00:00,PSCO,5464.0
2023-01-13 05:00:00+00:00,PSCO,5250.0
2023-01-13 06:00:00+00:00,PSCO,5002.0
2023-01-13 07:00:00+00:00,PSCO,4770.0
2023-01-13 08:00:00+00:00,PSCO,4604.0
2023-01-13 09:00:00+00:00,PSCO,4505.0
2023-01-13 10:00:00+00:00,PSCO,4464.0
2023-01-13 11:00:00+00:00,PSCO,4465.0
2023-01-13 12:00:00+00:00,PSCO,4596.0
2023-01-13 13:00:00+00:00,PSCO,4844.0
2023-01-13 14:00:00+00:00,PSCO,5216.0
2023-01-13 15:00:00+00:00,PSCO,5394.0
2023-01-13 16:00:00+00:00,PSCO,5292.0
2023-01-13 17:00:00+00:00,PSCO,5096.0
2023-01-13 18:00:00+00:00,PSCO,4855.0
2023-01-13 19:00:00+00:00,PSCO,4749.0
2023-01-13 20:00:00+00:00,PSCO,4654.0
2023-01-13 21:00:00+00:00,PSCO,4605.0
2023-01-13 22:00:00+00:00,PSCO,4603.0
2023-01-13 23:00:00+00:00,PSCO,4779.0
2023-01-14 00:00:00+00:00,PSCO,5067.0
2023-01-14 01:00:00+00:00,PSCO,5442.0
2023-01-14 02:00:00+00:00,PSCO,5424.0
2023-01-14 03:00:00+00:00,PSCO,5327.0
2023-01-14 04:00:00+00:00,PSCO,5231.0
2023-01-14 05:00:00+00:00,PSCO,5054.0
2023-01-14 06:00:00+00:00,PSCO,4804.0
2023-01-14 07:00:00+00:00,PSCO,4547.0
2023-01-14 08:00:00+00:00,PSCO,4360.0
2023-01-14 09:00:00+00:00,PSCO,4286.0
2023-01-14 10:00:00+00:00,PSCO,4223.0
2023-01-14 11:00:00+00:00,PSCO,4210.0
2023-01-14 12:00:00+00:00,PSCO,4260.0
2023-01-14 13:00:00+00:00,PSCO,4406.0
2023-01-14 14:00:00+00:00,PSCO,4616.0
2023-01-14 15:00:00+00:00,PSCO,4701.0
2023-01-14 16:00:00+00:00,PSCO,4717.0
2023-01-14 17:00:00+00:00,PSCO,4604.0
2023-01-14 18:00:00+00:00,PSCO,4462.0
2023-01-14 19:00:00+00:00,PSCO,4340.0
2023-01-14 20:00:00+00:00,PSCO,4327.0
2023-01-14 21:00:00+00:00,PSCO,4326.0
2023-01-14 22:00:00+00:00,PSCO,4390.0
2023-01-14 23:00:00+00:00,PSCO,4508.0
2023-01-15 00:00:00+00:00,PSCO,4724.0
2023-01-15 01:00:00+00:00,PSCO,5048.0
2023-01-15 02:00:00+00:00,PSCO,5048.0
2023-01-15 03:00:00+00:00,PSCO,4966.0
2023-01-15 04:00:00+00:00,PSCO,4856.0
2023-01-15 05:00:00+00:00,PSCO,4704.0
2023-01-15 06:00:00+00:00,PSCO,4461.0
2023-01-15 07:00:00+00:00,PSCO,4310.0
2023-01-15 08:00:00+00:00,PSCO,4157.0
2023-01-15 09:00:00+00:00,PSCO,4093.0
2023-01-15 10:00:00+00:00,PSCO,4053.0
2023-01-15 11:00:00+00:00,PSCO,4027.0
2023-01-15 12:00:00+00:00,PSCO,4093.0
2023-01-15 13:00:00+00:00,PSCO,4226.0
2023-01-15 14:00:00+00:00,PSCO,4377.0
2023-01-15 15:00:00+00:00,PSCO,4465.0
2023-01-15 16:00:00+00:00,PSCO,4535.0
2023-01-15 17:00:00+00:00,PSCO,4630.0
2023-01-15 18:00:00+00:00,PSCO,4638.0
2023-01-15 19:00:00+00:00,PSCO,4591.0
2023-01-15 20:00:00+00:00,PSCO,4570.0
2023-01-15 21:00:00+00:00,PSCO,4642.0
2023-01-15 22:00:00+00:00,PSCO,4724.0
2023-01-15 23:00:00+00:00,PSCO,4849.0
2023-01-16 00:00:00+00:00,PSCO,5104.0
2023-01-16 01:00:00+00:00,PSCO,5387.0
2023-01-16 02:00:00+00:00,PSCO,5365.0
2023-01-16 03:00:00+00:00,PSCO,5258.0
2023-01-16 04:00:00+00:00,PSCO,5092.0
2023-01-16 05:00:00+00:00,PSCO,4896.0
2023-01-16 06:00:00+00:00,PSCO,4645.0
2023-01-16 07:00:00+00:00,PSCO,4488.0
2023-01-16 08:00:00+00:00,PSCO,4327.0
2023-01-16 09:00:00+00:00,PSCO,4267.0
2023-01-16 10:00:00+00:00,PSCO,4222.0
2023-01-16 11:00:00+00:00,PSCO,4290.0
2023-01-16 12:00:00+00:00,PSCO,4414.0
2023-01-16 13:00:00+00:00,PSCO,4647.0
2023-01-16 14:00:00+00:00,PSCO,4938.0
2023-01-16 15:00:00+00:00,PSCO,5029.0
2023-01-16 16:00:00+00:00,PSCO,5060.0
2023-01-16 17:00:00+00:00,PSCO,5064.0
2023-01-16 18:00:00+00:00,PSCO,5019.0
2023-01-16 19:00:00+00:00,PSCO,4941.0
2023-01-16 20:00:00+00:00,PSCO,4806.0
2023-01-16 21:00:00+00:00,PSCO,4725.0
2023-01-16 22:00:00+00:00,PSCO,4765.0
2023-01-16 23:00:00+00:00,PSCO,4859.0
2023-01-17 00:00:00+00:00,PSCO,5169.0
2023-01-17 01:00:00+00:00,PSCO,5600.0
2023-01-17 02:00:00+00:00,PSCO,5569.0
2023-01-17 03:00:00+00:00,PSCO,5440.0
2023-01-17 04:00:00+00:00,PSCO,5298.0
2023-01-17 05:00:00+00:00,PSCO,5077.0
2023-01-17 06:00:00+00:00,PSCO,4795.0
2023-01-17 07:00:00+00:00,PSCO,4561.0
2023-01-17 08:00:00+00:00,PSCO,4449.0
2023-01-17 09:00:00+00:00,PSCO,4372.0
2023-01-17 10:00:00+00:00,PSCO,4353.0
2023-01-17 11:00:00+00:00,PSCO,4397.0
2023-01-17 12:00:00+00:00,PSCO,4543.0
2023-01-17 13:00:00+00:00,PSCO,4808.0
2023-01-17 14:00:00+00:00,PSCO,5234.0
2023-01-17 15:00:00+00:00,PSCO,5413.0
2023-01-17 16:00:00+00:00,PSCO,5292.0
2023-01-17 17:00:00+00:00,PSCO,5044.0
2023-01-17 18:00:00+00:00,PSCO,5105.0
2023-01-17 19:00:00+00:00,PSCO,5014.0
2023-01-17 20:00:00+00:00,PSCO,4991.0
2023-01-17 21:00:00+00:00,PSCO,5191.0
2023-01-17 22:00:00+00:00,PSCO,5281.0
2023-01-17 23:00:00+00:00,PSCO,5390.0
2023-01-18 00:00:00+00:00,PSCO,5625.0
2023-01-18 01:00:00+00:00,PSCO,5930.0
2023-01-18 02:00:00+00:00,PSCO,5879.0
2023-01-18 03:00:00+00:00,PSCO,5685.0
2023-01-18 04:00:00+00:00,PSCO,5509.0
2023-01-18 05:00:00+00:00,PSCO,5268.0
2023-01-18 06:00:00+00:00,PSCO,4984.0
2023-01-18 07:00:00+00:00,PSCO,4776.0
2023-01-18 08:00:00+00:00,PSCO,4648.0
2023-01-18 09:00:00+00:00,PSCO,4524.0
2023-01-18 10:00:00+00:00,PSCO,4481.0
2023-01-18 11:00:00+00:00,PSCO,4539.0
2023-01-18 12:00:00+00:00,PSCO,4664.0
2023-01-18 13:00:00+00:00,PSCO,4838.0
2023-01-18 14:00:00+00:00,PSCO,5200.0
2023-01-18 15:00:00+00:00,PSCO,5386.0
2023-01-18 16:00:00+00:00,PSCO,5510.0
2023-01-18 17:00:00+00:00,PSCO,5641.0
2023-01-18 18:00:00+00:00,PSCO,5696.0
2023-01-18 19:00:00+00:00,PSCO,5754.0
2023-01-18 20:00:00+00:00,PSCO,5756.0
2023-01-18 21:00:00+00:00,PSCO,5739.0
2023-01-18 22:00:00+00:00,PSCO,5669.0
2023-01-18 23:00:00+00:00,PSCO,5703.0
2023-01-19 00:00:00+00:00,PSCO,5780.0
2023-01-19 01:00:00+00:00,PSCO,6039.0
2023-01-19 02:00:00+00:00,PSCO,5984.0
2023-01-19 03:00:00+00:00,PSCO,5830.0
2023-01-19 04:00:00+00:00,PSCO,5669.0
2023-01-19 05:00:00+00:00,PSCO,5402.0
2023-01-19 06:00:00+00:00,PSCO,5117.0
2023-01-19 07:00:00+00:00,PSCO,4933.0
2023-01-19 08:00:00+00:00,PSCO,4803.0
2023-01-19 09:00:00+00:00,PSCO,4730.0
2023-01-19 10:00:00+00:00,PSCO,4683.0
2023-01-19 11:00:00+00:00,PSCO,4744.0
2023-01-19 12:00:00+00:00,PSCO,4867.0
2023-01-19 13:00:00+00:00,PSCO,5125.0
2023-01-19 14:00:00+00:00,PSCO,5521.0
2023-01-19 15:00:00+00:00,PSCO,5685.0
2023-01-19 16:00:00+00:00,PSCO,5502.0
2023-01-19 17:00:00+00:00,PSCO,5551.0
2023-01-19 18:00:00+00:00,PSCO,5367.0
2023-01-19 19:00:00+00:00,PSCO,5354.0
2023-01-19 20:00:00+00:00,PSCO,5214.0
2023-01-19 21:00:00+00:00,PSCO,5234.0
2023-01-19 22:00:00+00:00,PSCO,5195.0
2023-01-19 23:00:00+00:00,PSCO,5235.0
2023-01-20 00:00:00+00:00,PSCO,5459.0
2023-01-20 01:00:00+00:00,PSCO,5833.0
2023-01-20 02:00:00+00:00,PSCO,5815.0
2023-01-20 03:00:00+00:00,PSCO,5725.0
2023-01-20 04:00:00+00:00,PSCO,5620.0
2023-01-20 05:00:00+00:00,PSCO,5358.0
2023-01-20 06:00:00+00:00,PSCO,5059.0
2023-01-20 07:00:00+00:00,PSCO,4885.0
2023-01-20 08:00:00+00:00,PSCO,4661.0
2023-01-20 09:00:00+00:00,PSCO,4554.0
2023-01-20 10:00:00+00:00,PSCO,4535.0
2023-01-20 11:00:00+00:00,PSCO,4552.0
2023-01-20 12:00:00+00:00,PSCO,4684.0
2023-01-20 13:00:00+00:00,PSCO,4944.0
2023-01-20 14:00:00+00:00,PSCO,5314.0
2023-01-20 15:00:00+00:00,PSCO,5574.0
2023-01-20 16:00:00+00:00,PSCO,5573.0
2023-01-20 17:00:00+00:00,PSCO,5496.0
2023-01-20 18:00:00+00:00,PSCO,5464.0
2023-01-20 19:00:00+00:00,PSCO,5433.0
2023-01-20 20:00:00+00:00,PSCO,5352.0
2023-01-20 21:00:00+00:00,PSCO,5346.0
2023-01-20 22:00:00+00:00,PSCO,5349.0
2023-01-20 23:00:00+00:00,PSCO,5409.0
2023-01-21 00:00:00+00:00,PSCO,5573.0
2023-01-21 01:00:00+00:00,PSCO,5875.0
2023-01-21 02:00:00+00:00,PSCO,5789.0
2023-01-21 03:00:00+00:00,PSCO,5668.0
2023-01-21 04:00:00+00:00,PSCO,5553.0
2023-01-21 05:00:00+00:00,PSCO,5389.0
2023-01-21 06:00:00+00:00,PSCO,5182.0
2023-01-21 07:00:00+00:00,PSCO,4944.0
2023-01-21 08:00:00+00:00,PSCO,4805.0
2023-01-21 09:00:00+00:00,PSCO,4723.0
2023-01-21 10:00:00+00:00,PSCO,4693.0
2023-01-21 11:00:00+00:00,PSCO,4667.0
2023-01-21 12:00:00+00:00,PSCO,4712.0
2023-01-21 13:00:00+00:00,PSCO,4758.0
2023-01-21 14:00:00+00:00,PSCO,4982.0
2023-01-21 15:00:00+00:00,PSCO,5152.0
2023-01-21 16:00:00+00:00,PSCO,5253.0
2023-01-21 17:00:00+00:00,PSCO,5299.0
2023-01-21 18:00:00+00:00,PSCO,5239.0
2023-01-21 19:00:00+00:00,PSCO,5200.0
2023-01-21 20:00:00+00:00,PSCO,5190.0
2023-01-21 21:00:00+00:00,PSCO,5196.0
2023-01-21 22:00:00+00:00,PSCO,5196.0
2023-01-21 23:00:00+00:00,PSCO,5253.0
2023-01-22 00:00:00+00:00,PSCO,5418.0
2023-01-22 01:00:00+00:00,PSCO,5758.0
2023-01-22 02:00:00+00:00,PSCO,5765.0
2023-01-22 03:00:00+00:00,PSCO,5590.0
2023-01-22 04:00:00+00:00,PSCO,5472.0
2023-01-22 05:00:00+00:00,PSCO,5277.0
2023-01-22 06:00:00+00:00,PSCO,4996.0
2023-01-22 07:00:00+00:00,PSCO,4741.0
2023-01-22 08:00:00+00:00,PSCO,4616.0
2023-01-22 09:00:00+00:00,PSCO,4526.0
2023-01-22 10:00:00+00:00,PSCO,4457.0
2023-01-22 11:00:00+00:00,PSCO,4447.0
2023-01-22 12:00:00+00:00,PSCO,4496.0
2023-01-22 13:00:00+00:00,PSCO,4671.0
2023-01-22 14:00:00+00:00,PSCO,4839.0
2023-01-22 15:00:00+00:00,PSCO,4960.0
2023-01-22 16:00:00+00:00,PSCO,4980.0
2023-01-22 17:00:00+00:00,PSCO,4892.0
2023-01-22 18:00:00+00:00,PSCO,4796.0
2023-01-22 19:00:00+00:00,PSCO,4770.0
