,_id,clusterID,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,sessionID,siteID,spaceID,stationID,timezone,userID,userInputs
86,5e28f766f9af8b70ebc91c9c,0001,"Mon, 06 Jan 2020 13:42:41 GMT","Mon, 06 Jan 2020 23:56:23 GMT","Mon, 06 Jan 2020 22:23:59 GMT",15.806,1_1_194_818_2020-01-06 13:42:41.000302,0001,AG-1F14,1-1-194-818,America/Los_Angeles,000002362,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 611, 'modifiedAt': 'Mon, 06 Jan 2020 13:42:50 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:53:41 GMT', 'userID': 2362}, {'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 611, 'modifiedAt': 'Mon, 06 Jan 2020 23:56:13 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:53:41 GMT', 'userID': 2362}]"
87,5e28f766f9af8b70ebc91c9d,0001,"Mon, 06 Jan 2020 13:43:59 GMT","Mon, 06 Jan 2020 21:49:48 GMT","Mon, 06 Jan 2020 16:14:40 GMT",13.489,1_1_178_823_2020-01-06 13:43:58.661523,0001,AG-1F08,1-1-178-823,America/Los_Angeles,000002187,"[{'WhPerMile': 400, 'kWhRequested': 28.0, 'milesRequested': 70, 'minutesAvailable': 284, 'modifiedAt': 'Mon, 06 Jan 2020 13:44:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 18:27:59 GMT', 'userID': 2187}]"
88,5e28f766f9af8b70ebc91c9e,0001,"Mon, 06 Jan 2020 13:46:38 GMT","Mon, 06 Jan 2020 23:43:27 GMT","Mon, 06 Jan 2020 15:52:29 GMT",5.722,1_1_191_789_2020-01-06 13:46:37.614863,0001,AG-4F52,1-1-191-789,America/Los_Angeles,000000483,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 99, 'modifiedAt': 'Mon, 06 Jan 2020 13:47:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 15:25:38 GMT', 'userID': 483}]"
89,5e28f766f9af8b70ebc91c9f,0001,"Mon, 06 Jan 2020 13:51:32 GMT","Mon, 06 Jan 2020 22:20:01 GMT","Mon, 06 Jan 2020 15:15:09 GMT",2.418,1_1_193_827_2020-01-06 13:51:31.839792,0001,AG-1F02,1-1-193-827,America/Los_Angeles,000001117,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 65, 'modifiedAt': 'Mon, 06 Jan 2020 13:51:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 14:56:32 GMT', 'userID': 1117}]"
90,5e28f766f9af8b70ebc91ca0,0001,"Mon, 06 Jan 2020 13:53:44 GMT","Mon, 06 Jan 2020 23:42:28 GMT","Mon, 06 Jan 2020 23:10:42 GMT",34.905,1_1_178_828_2020-01-06 13:53:32.328784,0001,AG-1F10,1-1-178-828,America/Los_Angeles,000003687,"[{'WhPerMile': 400, 'kWhRequested': 44.0, 'milesRequested': 110, 'minutesAvailable': 436, 'modifiedAt': 'Mon, 06 Jan 2020 13:53:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 21:09:44 GMT', 'userID': 3687}]"
91,5e28f766f9af8b70ebc91ca1,0001,"Mon, 06 Jan 2020 13:57:08 GMT","Mon, 06 Jan 2020 22:41:54 GMT","Mon, 06 Jan 2020 22:11:55 GMT",13.806,1_1_193_819_2020-01-06 13:57:08.390268,0001,AG-1F06,1-1-193-819,America/Los_Angeles,000000334,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 504, 'modifiedAt': 'Mon, 06 Jan 2020 13:57:16 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:21:08 GMT', 'userID': 334}]"
92,5e28f766f9af8b70ebc91ca2,0001,"Mon, 06 Jan 2020 13:58:18 GMT","Mon, 06 Jan 2020 21:52:37 GMT","Mon, 06 Jan 2020 21:53:37 GMT",26.866,1_1_193_829_2020-01-06 13:58:17.708775,0001,AG-1F03,1-1-193-829,America/Los_Angeles,000001733,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 06 Jan 2020 13:58:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 01:58:18 GMT', 'userID': 1733}]"
93,5e28f766f9af8b70ebc91ca3,0001,"Mon, 06 Jan 2020 14:03:10 GMT","Tue, 07 Jan 2020 00:02:44 GMT","Mon, 06 Jan 2020 16:19:16 GMT",5.538,1_1_193_820_2020-01-06 14:03:09.699109,0001,AG-1F04,1-1-193-820,America/Los_Angeles,000000521,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 06 Jan 2020 14:03:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 15:03:10 GMT', 'userID': 521}]"
94,5e28f766f9af8b70ebc91ca4,0001,"Mon, 06 Jan 2020 14:06:27 GMT","Mon, 06 Jan 2020 23:04:37 GMT","Mon, 06 Jan 2020 16:27:36 GMT",6.396,1_1_178_824_2020-01-06 14:06:26.623303,0001,AG-1F07,1-1-178-824,America/Los_Angeles,000000344,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 60, 'modifiedAt': 'Mon, 06 Jan 2020 14:06:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 15:06:27 GMT', 'userID': 344}]"
95,5e28f766f9af8b70ebc91ca5,0001,"Mon, 06 Jan 2020 14:09:16 GMT","Tue, 07 Jan 2020 00:46:48 GMT","Mon, 06 Jan 2020 17:52:07 GMT",19.373,1_1_179_810_2020-01-06 14:09:15.840471,0001,AG-3F30,1-1-179-810,America/Los_Angeles,000000416,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 510, 'modifiedAt': 'Mon, 06 Jan 2020 14:10:06 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:39:16 GMT', 'userID': 416}]"
96,5e28f766f9af8b70ebc91ca6,0001,"Mon, 06 Jan 2020 14:11:24 GMT","Tue, 07 Jan 2020 01:35:23 GMT","Mon, 06 Jan 2020 17:46:59 GMT",8.521,1_1_191_785_2020-01-06 14:11:24.385302,0001,AG-4F48,1-1-191-785,America/Los_Angeles,000000368,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 552, 'modifiedAt': 'Mon, 06 Jan 2020 14:11:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:23:24 GMT', 'userID': 368}]"
97,5e28f766f9af8b70ebc91ca7,0001,"Mon, 06 Jan 2020 14:13:23 GMT","Tue, 07 Jan 2020 00:02:43 GMT","Mon, 06 Jan 2020 18:10:34 GMT",13.858,1_1_194_821_2020-01-06 14:12:12.346490,0001,AG-1F13,1-1-194-821,America/Los_Angeles,000005197,"[{'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 563, 'modifiedAt': 'Mon, 06 Jan 2020 14:13:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:36:23 GMT', 'userID': 5197}, {'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 565, 'modifiedAt': 'Mon, 06 Jan 2020 14:14:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:38:23 GMT', 'userID': 5197}, {'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 568, 'modifiedAt': 'Mon, 06 Jan 2020 14:32:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:41:23 GMT', 'userID': 5197}, {'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 568, 'modifiedAt': 'Mon, 06 Jan 2020 20:47:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:41:23 GMT', 'userID': 5197}, {'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 958, 'modifiedAt': 'Mon, 06 Jan 2020 20:47:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 06:11:23 GMT', 'userID': 5197}, {'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 959, 'modifiedAt': 'Mon, 06 Jan 2020 20:54:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 06:12:23 GMT', 'userID': 5197}, {'WhPerMile': 444, 'kWhRequested': 22.2, 'milesRequested': 50, 'minutesAvailable': 966, 'modifiedAt': 'Mon, 06 Jan 2020 20:55:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 06:19:23 GMT', 'userID': 5197}]"
98,5e28f766f9af8b70ebc91ca8,0001,"Mon, 06 Jan 2020 14:18:07 GMT","Mon, 06 Jan 2020 23:22:17 GMT","Mon, 06 Jan 2020 16:29:57 GMT",5.832,1_1_179_788_2020-01-06 14:18:06.532951,0001,AG-3F22,1-1-179-788,America/Los_Angeles,000000726,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 494, 'modifiedAt': 'Mon, 06 Jan 2020 14:18:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:32:07 GMT', 'userID': 726}]"
99,5e28f766f9af8b70ebc91ca9,0001,"Mon, 06 Jan 2020 14:23:26 GMT","Tue, 07 Jan 2020 01:00:35 GMT","Mon, 06 Jan 2020 22:40:50 GMT",40.028,1_1_179_796_2020-01-06 14:23:26.210324,0001,AG-3F24,1-1-179-796,America/Los_Angeles,000000529,"[{'WhPerMile': 400, 'kWhRequested': 36.0, 'milesRequested': 90, 'minutesAvailable': 600, 'modifiedAt': 'Mon, 06 Jan 2020 14:23:49 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:23:26 GMT', 'userID': 529}]"
100,5e28f766f9af8b70ebc91caa,0001,"Mon, 06 Jan 2020 14:23:45 GMT","Tue, 07 Jan 2020 03:09:50 GMT","Mon, 06 Jan 2020 17:36:01 GMT",9.224,1_1_193_816_2020-01-06 14:23:45.359183,0001,AG-1F05,1-1-193-816,America/Los_Angeles,000000363,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 931, 'modifiedAt': 'Mon, 06 Jan 2020 14:24:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 05:54:45 GMT', 'userID': 363}]"
101,5e28f766f9af8b70ebc91cab,0001,"Mon, 06 Jan 2020 14:23:57 GMT","Tue, 07 Jan 2020 00:07:38 GMT","Mon, 06 Jan 2020 19:36:44 GMT",16.061,1_1_191_804_2020-01-06 14:23:57.082728,0001,AG-4F34,1-1-191-804,America/Los_Angeles,000003737,"[{'WhPerMile': 300, 'kWhRequested': 45.0, 'milesRequested': 150, 'minutesAvailable': 126, 'modifiedAt': 'Mon, 06 Jan 2020 14:24:22 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 16:29:57 GMT', 'userID': 3737}]"
102,5e28f766f9af8b70ebc91cac,0001,"Mon, 06 Jan 2020 14:26:47 GMT","Mon, 06 Jan 2020 19:22:28 GMT","Mon, 06 Jan 2020 18:15:49 GMT",13.576,1_1_179_794_2020-01-06 14:26:47.079174,0001,AG-3F20,1-1-179-794,America/Los_Angeles,000000651,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 226, 'modifiedAt': 'Mon, 06 Jan 2020 14:26:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 18:12:47 GMT', 'userID': 651}]"
103,5e28f766f9af8b70ebc91cad,0001,"Mon, 06 Jan 2020 14:27:53 GMT","Tue, 07 Jan 2020 01:00:14 GMT","Mon, 06 Jan 2020 18:26:31 GMT",9.559,1_1_179_791_2020-01-06 14:27:53.301412,0001,AG-3F26,1-1-179-791,America/Los_Angeles,000000385,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 638, 'modifiedAt': 'Mon, 06 Jan 2020 14:28:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 01:05:53 GMT', 'userID': 385}]"
104,5e28f766f9af8b70ebc91cae,0001,"Mon, 06 Jan 2020 14:27:58 GMT","Tue, 07 Jan 2020 00:29:58 GMT","Mon, 06 Jan 2020 18:06:10 GMT",14.662,1_1_179_813_2020-01-06 14:27:57.991995,0001,AG-3F15,1-1-179-813,America/Los_Angeles,000000419,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 577, 'modifiedAt': 'Mon, 06 Jan 2020 14:28:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:04:58 GMT', 'userID': 419}]"
105,5e28f766f9af8b70ebc91caf,0001,"Mon, 06 Jan 2020 14:30:23 GMT","Tue, 07 Jan 2020 00:57:45 GMT","Mon, 06 Jan 2020 17:42:19 GMT",5.806,1_1_179_799_2020-01-06 14:30:22.809292,0001,AG-3F25,1-1-179-799,America/Los_Angeles,000001648,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 260, 'modifiedAt': 'Mon, 06 Jan 2020 14:30:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 18:50:23 GMT', 'userID': 1648}, {'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 594, 'modifiedAt': 'Mon, 06 Jan 2020 23:25:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:24:23 GMT', 'userID': 1648}]"
106,5e28f766f9af8b70ebc91cb0,0001,"Mon, 06 Jan 2020 14:31:03 GMT","Mon, 06 Jan 2020 22:43:34 GMT","Mon, 06 Jan 2020 18:28:49 GMT",8.538,1_1_179_787_2020-01-06 14:31:03.274075,0001,AG-3F16,1-1-179-787,America/Los_Angeles,000000169,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 463, 'modifiedAt': 'Mon, 06 Jan 2020 14:31:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:14:03 GMT', 'userID': 169}]"
107,5e28f766f9af8b70ebc91cb1,0001,"Mon, 06 Jan 2020 14:32:46 GMT","Tue, 07 Jan 2020 00:16:11 GMT","Mon, 06 Jan 2020 18:04:47 GMT",12.931,1_1_179_781_2020-01-06 14:32:41.480098,0001,AG-3F31,1-1-179-781,America/Los_Angeles,000003519,"[{'WhPerMile': 600, 'kWhRequested': 24.0, 'milesRequested': 40, 'minutesAvailable': 624, 'modifiedAt': 'Mon, 06 Jan 2020 14:32:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:56:46 GMT', 'userID': 3519}]"
108,5e28f766f9af8b70ebc91cb2,0001,"Mon, 06 Jan 2020 14:38:28 GMT","Tue, 07 Jan 2020 00:53:49 GMT","Mon, 06 Jan 2020 17:18:11 GMT",6.48,1_1_179_798_2020-01-06 14:38:28.480482,0001,AG-3F18,1-1-179-798,America/Los_Angeles,000000409,"[{'WhPerMile': 400, 'kWhRequested': 12.0, 'milesRequested': 30, 'minutesAvailable': 611, 'modifiedAt': 'Mon, 06 Jan 2020 14:38:53 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:49:28 GMT', 'userID': 409}]"
109,5e28f766f9af8b70ebc91cb3,0001,"Mon, 06 Jan 2020 14:39:09 GMT","Tue, 07 Jan 2020 00:00:42 GMT","Mon, 06 Jan 2020 20:32:55 GMT",15.73,1_1_179_777_2020-01-06 14:39:09.179982,0001,AG-3F28,1-1-179-777,America/Los_Angeles,000000176,"[{'WhPerMile': 333, 'kWhRequested': 19.98, 'milesRequested': 60, 'minutesAvailable': 527, 'modifiedAt': 'Mon, 06 Jan 2020 14:39:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:26:09 GMT', 'userID': 176}]"
110,5e28f766f9af8b70ebc91cb4,0001,"Mon, 06 Jan 2020 14:42:05 GMT","Mon, 06 Jan 2020 23:42:29 GMT","Mon, 06 Jan 2020 17:29:11 GMT",6.142,1_1_179_783_2020-01-06 14:42:05.182080,0001,AG-3F29,1-1-179-783,America/Los_Angeles,000000365,"[{'WhPerMile': 333, 'kWhRequested': 9.99, 'milesRequested': 30, 'minutesAvailable': 104, 'modifiedAt': 'Mon, 06 Jan 2020 14:42:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 16:26:05 GMT', 'userID': 365}]"
111,5e28f766f9af8b70ebc91cb5,0001,"Mon, 06 Jan 2020 14:44:40 GMT","Mon, 06 Jan 2020 19:37:47 GMT","Mon, 06 Jan 2020 19:22:54 GMT",12.84,1_1_179_815_2020-01-06 14:44:39.688434,0001,AG-3F33,1-1-179-815,America/Los_Angeles,000004846,"[{'WhPerMile': 400, 'kWhRequested': 20.0, 'milesRequested': 50, 'minutesAvailable': 365, 'modifiedAt': 'Mon, 06 Jan 2020 14:45:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 20:49:40 GMT', 'userID': 4846}]"
112,5e28f766f9af8b70ebc91cb6,0001,"Mon, 06 Jan 2020 14:47:10 GMT","Tue, 07 Jan 2020 00:47:55 GMT","Mon, 06 Jan 2020 19:53:32 GMT",10.303,1_1_179_779_2020-01-06 14:47:09.630563,0001,AG-3F17,1-1-179-779,America/Los_Angeles,000001797,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 249, 'modifiedAt': 'Mon, 06 Jan 2020 14:47:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 18:56:10 GMT', 'userID': 1797}]"
113,5e28f766f9af8b70ebc91cb7,0001,"Mon, 06 Jan 2020 14:48:25 GMT","Tue, 07 Jan 2020 01:21:45 GMT","Mon, 06 Jan 2020 23:26:02 GMT",37.593,1_1_191_808_2020-01-06 14:48:24.531296,0001,AG-4F35,1-1-191-808,America/Los_Angeles,000000374,"[{'WhPerMile': 333, 'kWhRequested': 53.28, 'milesRequested': 160, 'minutesAvailable': 445, 'modifiedAt': 'Mon, 06 Jan 2020 14:48:34 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:13:25 GMT', 'userID': 374}]"
114,5e28f766f9af8b70ebc91cb8,0001,"Mon, 06 Jan 2020 14:51:51 GMT","Tue, 07 Jan 2020 01:17:03 GMT","Mon, 06 Jan 2020 18:16:43 GMT",13.253,1_1_179_809_2020-01-06 14:51:51.007765,0001,AG-3F27,1-1-179-809,America/Los_Angeles,000000630,"[{'WhPerMile': 400, 'kWhRequested': 24.0, 'milesRequested': 60, 'minutesAvailable': 359, 'modifiedAt': 'Mon, 06 Jan 2020 14:52:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 20:50:51 GMT', 'userID': 630}]"
115,5e28f766f9af8b70ebc91cb9,0001,"Mon, 06 Jan 2020 14:53:12 GMT","Mon, 06 Jan 2020 23:58:35 GMT","Mon, 06 Jan 2020 18:28:22 GMT",21.246,1_1_179_797_2020-01-06 14:53:11.659268,0001,AG-3F23,1-1-179-797,America/Los_Angeles,000001370,"[{'WhPerMile': 467, 'kWhRequested': 107.41, 'milesRequested': 230, 'minutesAvailable': 620, 'modifiedAt': 'Mon, 06 Jan 2020 14:53:12 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 01:13:12 GMT', 'userID': 1370}]"
116,5e28f766f9af8b70ebc91cba,0001,"Mon, 06 Jan 2020 14:54:32 GMT","Tue, 07 Jan 2020 00:26:08 GMT","Mon, 06 Jan 2020 20:39:26 GMT",33.622,1_1_179_800_2020-01-06 14:54:32.277053,0001,AG-3F32,1-1-179-800,America/Los_Angeles,000000481,"[{'WhPerMile': 475, 'kWhRequested': 75.05, 'milesRequested': 158, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 06 Jan 2020 14:54:45 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 02:54:32 GMT', 'userID': 481}]"
117,5e28f766f9af8b70ebc91cbb,0001,"Mon, 06 Jan 2020 14:56:52 GMT","Tue, 07 Jan 2020 00:50:40 GMT","Mon, 06 Jan 2020 17:56:39 GMT",17.644,1_1_179_801_2020-01-06 14:56:52.201694,0001,AG-3F21,1-1-179-801,America/Los_Angeles,000000507,"[{'WhPerMile': 250, 'kWhRequested': 75.0, 'milesRequested': 300, 'minutesAvailable': 720, 'modifiedAt': 'Mon, 06 Jan 2020 14:57:47 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 02:56:52 GMT', 'userID': 507}]"
118,5e28f766f9af8b70ebc91cbc,0001,"Mon, 06 Jan 2020 15:01:50 GMT","Mon, 06 Jan 2020 19:24:29 GMT","Mon, 06 Jan 2020 19:25:29 GMT",21.104,1_1_179_790_2020-01-06 15:01:49.930856,0001,AG-3F19,1-1-179-790,America/Los_Angeles,000000351,"[{'WhPerMile': 400, 'kWhRequested': 36.0, 'milesRequested': 90, 'minutesAvailable': 684, 'modifiedAt': 'Mon, 06 Jan 2020 15:02:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 02:25:50 GMT', 'userID': 351}]"
119,5e28f766f9af8b70ebc91cbd,0001,"Mon, 06 Jan 2020 15:06:32 GMT","Tue, 07 Jan 2020 00:55:37 GMT","Mon, 06 Jan 2020 20:59:39 GMT",14.285,1_1_191_778_2020-01-06 15:06:32.269206,0001,AG-4F43,1-1-191-778,America/Los_Angeles,000002115,"[{'WhPerMile': 600, 'kWhRequested': 18.0, 'milesRequested': 30, 'minutesAvailable': 536, 'modifiedAt': 'Mon, 06 Jan 2020 15:06:41 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:02:32 GMT', 'userID': 2115}]"
120,5e28f766f9af8b70ebc91cbe,0001,"Mon, 06 Jan 2020 15:07:51 GMT","Tue, 07 Jan 2020 00:25:59 GMT","Mon, 06 Jan 2020 23:05:13 GMT",50.082,1_1_191_782_2020-01-06 15:07:51.020513,0001,AG-4F50,1-1-191-782,America/Los_Angeles,000002507,"[{'WhPerMile': 300, 'kWhRequested': 60.0, 'milesRequested': 200, 'minutesAvailable': 552, 'modifiedAt': 'Mon, 06 Jan 2020 15:09:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:19:51 GMT', 'userID': 2507}]"
121,5e28f766f9af8b70ebc91cbf,0001,"Mon, 06 Jan 2020 15:08:00 GMT","Mon, 06 Jan 2020 23:21:54 GMT","Mon, 06 Jan 2020 18:19:32 GMT",6.179,1_1_191_807_2020-01-06 15:07:54.950432,0001,AG-4F47,1-1-191-807,America/Los_Angeles,000004834,"[{'WhPerMile': 500, 'kWhRequested': 10.0, 'milesRequested': 20, 'minutesAvailable': 320, 'modifiedAt': 'Mon, 06 Jan 2020 15:07:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 20:28:00 GMT', 'userID': 4834}]"
122,5e28f766f9af8b70ebc91cc0,0001,"Mon, 06 Jan 2020 15:11:25 GMT","Tue, 07 Jan 2020 00:23:35 GMT","Mon, 06 Jan 2020 23:52:44 GMT",23.38,1_1_191_802_2020-01-06 15:11:25.260382,0001,AG-4F44,1-1-191-802,America/Los_Angeles,000000581,"[{'WhPerMile': 400, 'kWhRequested': 32.0, 'milesRequested': 80, 'minutesAvailable': 470, 'modifiedAt': 'Mon, 06 Jan 2020 15:12:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 23:01:25 GMT', 'userID': 581}]"
123,5e28f766f9af8b70ebc91cc1,0001,"Mon, 06 Jan 2020 15:13:32 GMT","Mon, 06 Jan 2020 20:41:46 GMT","Mon, 06 Jan 2020 20:23:27 GMT",11.598,1_1_191_795_2020-01-06 15:13:16.720547,0001,AG-4F51,1-1-191-795,America/Los_Angeles,000002500,"[{'WhPerMile': 250, 'kWhRequested': 15.0, 'milesRequested': 60, 'minutesAvailable': 462, 'modifiedAt': 'Mon, 06 Jan 2020 15:13:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:55:32 GMT', 'userID': 2500}]"
124,5e28f766f9af8b70ebc91cc2,0001,"Mon, 06 Jan 2020 15:16:34 GMT","Tue, 07 Jan 2020 00:29:54 GMT","Mon, 06 Jan 2020 19:40:33 GMT",6.02,1_1_191_780_2020-01-06 15:16:33.870520,0001,AG-4F45,1-1-191-780,America/Los_Angeles,000003669,"[{'WhPerMile': 400, 'kWhRequested': 8.0, 'milesRequested': 20, 'minutesAvailable': 599, 'modifiedAt': 'Mon, 06 Jan 2020 15:16:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 01:15:34 GMT', 'userID': 3669}]"
125,5e28f766f9af8b70ebc91cc3,0001,"Mon, 06 Jan 2020 15:21:07 GMT","Tue, 07 Jan 2020 01:29:41 GMT","Mon, 06 Jan 2020 22:35:37 GMT",40.017,1_1_191_811_2020-01-06 15:21:06.733353,0001,AG-4F42,1-1-191-811,America/Los_Angeles,000001157,"[{'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 608, 'modifiedAt': 'Mon, 06 Jan 2020 15:21:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 01:29:07 GMT', 'userID': 1157}, {'WhPerMile': 400, 'kWhRequested': 40.0, 'milesRequested': 100, 'minutesAvailable': 549, 'modifiedAt': 'Mon, 06 Jan 2020 15:21:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 07 Jan 2020 00:30:07 GMT', 'userID': 1157}]"
126,5e28f766f9af8b70ebc91cc4,0001,"Mon, 06 Jan 2020 15:22:09 GMT","Tue, 07 Jan 2020 01:12:52 GMT","Mon, 06 Jan 2020 21:11:07 GMT",12.731,1_1_191_792_2020-01-06 15:22:09.281025,0001,AG-4F37,1-1-191-792,America/Los_Angeles,000002129,"[{'WhPerMile': 400, 'kWhRequested': 16.0, 'milesRequested': 40, 'minutesAvailable': 406, 'modifiedAt': 'Mon, 06 Jan 2020 15:22:39 GMT', 'paymentRequired': True, 'requestedDeparture': 'Mon, 06 Jan 2020 22:08:09 GMT', 'userID': 2129}]"
